1200, EB-13, -58.74, [-58.74], 1055.46, [1055.46]
1200, EB-14, -60.57, [-60.57], 1037.5, [1037.5]
1200, EB-8, -63.71, [-63.71], 842.02, [842.02]
1200, EB-7, -37.72, [-37.72], 804.76, [804.76]
1200, EB-6, -70.15, [-70.15], 272.09, [272.09]
1200, EB-5, -38.34, [-38.34], 1030.54, [1030.54]
1200, EB-4, -55.46, [-55.46], 1735.3, [1735.3]
1200, EB-3, -36.22, [-36.22], 1037.18, [1037.18]
1200, EB-2, -43.25, [-43.25], 953.78, [953.78]
1200, EB-1, -41.33, [-41.33], 1135.78, [1135.78]
1200, EB-9, -64.21, [-64.21], 242.82, [242.82]
1200, EB-10, -61.13, [-61.13], 1086.64, [1086.64]
1200, EB-11, -62.92, [-62.92], 1196.51, [1196.51]
1200, EB-12, -60.73, [-60.73], 790.51, [790.51]
1200, EB-13, -57.93, [-57.93], 909.37, [909.37]
1200, EB-14, -62.24, [-62.24], 445.7, [445.7]
1200, EB-8, -63.34, [-63.34], 1294.46, [1294.46]
1200, EB-7, -35.8, [-35.8], 1249.26, [1249.26]
1200, EB-6, -70.45, [-70.45], 727.09, [727.09]
1200, EB-5, -40.02, [-40.02], 403.7, [403.7]
1200, EB-4, -54.42, [-54.42], 1730.65, [1730.65]
1200, EB-3, -38.23, [-38.23], 1256.96, [1256.96]
1200, EB-2, -43.26, [-43.26], 1209.46, [1209.46]
1200, EB-1, -42.69, [-42.69], 978.81, [978.81]
1200, EB-9, -63.85, [-63.85], 1064.38, [1064.38]
1200, EB-10, -62.21, [-62.21], 856.51, [856.51]
1200, EB-11, -62.76, [-62.76], 1094.83, [1094.83]
1200, EB-12, -59.97, [-59.97], 1174.67, [1174.67]
1200, EB-13, -57.14, [-57.14], 955.4, [955.4]
1200, EB-14, -59.17, [-59.17], 563.41, [563.41]
1200, EB-8, -64.18, [-64.18], 967.16, [967.16]
1200, EB-7, -35.75, [-35.75], 594.56, [594.56]
1200, EB-6, -70.85, [-70.85], 847.29, [847.29]
1200, EB-5, -41.38, [-41.38], 1073.84, [1073.84]
1200, EB-4, -54.11, [-54.11], 889.36, [889.36]
1200, EB-9, -64.09, [-64.09], 1149.99, [1149.99]
1200, EB-10, -61.49, [-61.49], 486.7, [486.7]
1200, EB-11, -62.95, [-62.95], 1081.21, [1081.21]
1200, EB-12, -59.13, [-59.13], 1317.8, [1317.8]
1200, EB-13, -57.38, [-57.38], 467.66, [467.66]
1200, EB-14, -60.43, [-60.43], 873.48, [873.48]
1200, EB-8, -64.22, [-64.22], 1088.3, [1088.3]
1200, EB-7, -37.61, [-37.61], 875.29, [875.29]
1200, EB-6, -69.7, [-69.7], 1142.18, [1142.18]
1200, EB-5, -41.45, [-41.45], 958.56, [958.56]
1200, EB-4, -53.59, [-53.59], 492.96, [492.96]
1200, EB-3, -38.33, [-38.33], 843.24, [843.24]
1200, EB-2, -42.33, [-42.33], 1213.14, [1213.14]
1200, EB-1, -43.59, [-43.59], 1273.94, [1273.94]
1200, EB-9, -64.15, [-64.15], 509.76, [509.76]
1200, EB-10, -62.86, [-62.86], 903.43, [903.43]
1200, EB-11, -63.41, [-63.41], 895.79, [895.79]
1200, EB-12, -61.76, [-61.76], 1180.39, [1180.39]
1200, EB-13, -58.07, [-58.07], 271.67, [271.67]
1200, EB-1, -40.66, [-40.66], 1195.14, [1195.14]
1200, EB-2, -44.26, [-44.26], 1355.3, [1355.3]
1200, EB-3, -38.0, [-38.0], 1157.07, [1157.07]
1200, EB-4, -55.13, [-55.13], 1043.52, [1043.52]
1200, EB-5, -40.09, [-40.09], 202.12, [202.12]
1200, EB-6, -70.65, [-70.65], 936.68, [936.68]
1200, EB-7, -36.98, [-36.98], 908.57, [908.57]
1200, EB-8, -62.18, [-62.18], 964.3, [964.3]
1200, EB-14, -61.82, [-61.82], 1165.99, [1165.99]
1200, EB-13, -57.63, [-57.63], 1306.17, [1306.17]
1200, EB-12, -61.11, [-61.11], 1212.37, [1212.37]
1200, EB-11, -62.09, [-62.09], 1161.4, [1161.4]
1200, EB-10, -61.48, [-61.48], 1075.86, [1075.86]
1200, EB-9, -64.58, [-64.58], 623.94, [623.94]
1200, EB-1, -43.47, [-43.47], 1316.0, [1316.0]
1200, EB-2, -42.29, [-42.29], 1341.92, [1341.92]
1200, EB-3, -36.84, [-36.84], 1451.26, [1451.26]
1200, EB-4, -54.99, [-54.99], 1532.01, [1532.01]
1200, EB-5, -40.09, [-40.09], 1065.88, [1065.88]
1200, EB-6, -69.62, [-69.62], 996.74, [996.74]
1200, EB-7, -36.33, [-36.33], 1221.27, [1221.27]
1200, EB-1, -41.08, [-41.08], 1266.69, [1266.69]
1200, EB-2, -41.05, [-41.05], 1227.42, [1227.42]
1200, EB-3, -37.63, [-37.63], 1128.56, [1128.56]
1200, EB-4, -51.91, [-51.91], 811.84, [811.84]
1200, EB-5, -40.41, [-40.41], 1153.3, [1153.3]
1200, EB-6, -69.48, [-69.48], 1276.13, [1276.13]
1200, EB-7, -38.3, [-38.3], 954.77, [954.77]
1200, EB-8, -64.16, [-64.16], 1100.68, [1100.68]
1200, EB-14, -59.54, [-59.54], 212.32, [212.32]
1200, EB-13, -56.12, [-56.12], 1165.14, [1165.14]
1200, EB-12, -59.25, [-59.25], 904.93, [904.93]
1200, EB-11, -62.57, [-62.57], 485.46, [485.46]
1200, EB-10, -60.57, [-60.57], 1185.51, [1185.51]
1200, EB-9, -63.36, [-63.36], 1323.97, [1323.97]
1200, EB-1, -41.85, [-41.85], 1288.52, [1288.52]
1200, EB-2, -39.35, [-39.35], 512.49, [512.49]
1200, EB-3, -40.35, [-40.35], 1199.84, [1199.84]
1200, EB-4, -51.71, [-51.71], 1066.04, [1066.04]
1200, EB-1, -37.64, [-37.64], 1721.78, [1721.78]
1200, EB-2, -35.86, [-35.86], 1130.45, [1130.45]
1200, EB-3, -36.42, [-36.42], 1228.88, [1228.88]
1200, EB-4, -50.1, [-50.1], 1491.26, [1491.26]
1200, EB-5, -36.2, [-36.2], 521.68, [521.68]
1200, EB-6, -67.07, [-67.07], 264.88, [264.88]
1200, EB-7, -32.61, [-32.61], 744.6, [744.6]
1200, EB-8, -58.33, [-58.33], 616.77, [616.77]
1200, EB-14, -54.6, [-54.6], 475.81, [475.81]
1200, EB-13, -49.61, [-49.61], 781.93, [781.93]
1200, EB-12, -57.12, [-57.12], 773.27, [773.27]
1200, EB-11, -57.45, [-57.45], 1275.4, [1275.4]
1200, EB-10, -57.75, [-57.75], 858.3, [858.3]
1200, EB-9, -59.76, [-59.76], 416.06, [416.06]
1200, EB-1, -36.63, [-36.63], 537.41, [537.41]
1200, EB-2, -37.16, [-37.16], 896.55, [896.55]
