50

16
6.3 644.2
20.9 118.2
0.0 77.7
0.0 25.8
123.1 0.0
148.8 26.7
138.0 236.2
157.6 285.2
142.7 317.7
158.5 387.1
123.9 405.3
124.9 592.3
148.6 600.0
148.8 648.0
93.0 653.3
88.6 675.8
16.9 675.0

17
6.3 644.2
20.9 118.2
0.0 77.7
0.0 25.8
123.1 0.0
148.8 26.7
138.0 236.2
157.6 285.2
142.7 317.7
158.5 387.1
123.9 405.3
124.9 592.3
148.6 600.0
148.8 648.0
93.0 653.3
88.6 675.8
16.9 675.0

15
0.0 431.1
4.2 26.7
85.5 21.7
90.7 1.0
140.3 0.0
154.7 24.3
146.2 532.9
101.4 551.4
99.4 570.5
50.9 570.8
37.2 546.4
47.5 497.1
31.4 490.9
31.0 465.1
1.5 454.2

15
0.0 431.1
4.2 26.7
85.5 21.7
90.7 1.0
140.3 0.0
154.7 24.3
146.2 532.9
101.4 551.4
99.4 570.5
50.9 570.8
37.2 546.4
47.5 497.1
31.4 490.9
31.0 465.1
1.5 454.2

15
0.0 431.1
4.2 26.7
85.5 21.7
90.7 1.0
140.3 0.0
154.7 24.3
146.2 532.9
101.4 551.4
99.4 570.5
50.9 570.8
37.2 546.4
47.5 497.1
31.4 490.9
31.0 465.1
1.5 454.2

15
0.0 431.1
4.2 26.7
85.5 21.7
90.7 1.0
140.3 0.0
154.7 24.3
146.2 532.9
101.4 551.4
99.4 570.5
50.9 570.8
37.2 546.4
47.5 497.1
31.4 490.9
31.0 465.1
1.5 454.2

14
0.0 0.0
584.5 0.9
75.9 50.8
72.3 69.6
627.9 77.9
672.7 123.0
672.5 168.1
651.8 198.8
630.7 171.0
121.4 172.0
113.3 200.5
56.4 199.0
53.2 137.2
30.5 131.5

14
0.0 0.0
584.5 0.9
75.9 50.8
72.3 69.6
627.9 77.9
672.7 123.0
672.5 168.1
651.8 198.8
630.7 171.0
121.4 172.0
113.3 200.5
56.4 199.0
53.2 137.2
30.5 131.5

15
0.0 0.0
656.6 1.1
368.5 72.9
597.1 78.0
599.7 50.6
646.4 50.1
655.2 131.0
609.7 176.3
107.2 177.0
103.5 197.7
52.1 198.9
34.2 169.8
46.4 137.4
29.5 130.5
45.3 47.1

15
0.0 0.0
656.6 1.1
368.5 72.9
597.1 78.0
599.7 50.6
646.4 50.1
655.2 131.0
609.7 176.3
107.2 177.0
103.5 197.7
52.1 198.9
34.2 169.8
46.4 137.4
29.5 130.5
45.3 47.1

12
0.0 188.7
26.7 0.0
40.5 13.0
43.0 62.0
364.0 54.1
366.2 149.7
352.8 134.0
90.9 135.0
83.1 154.0
53.2 150.7
46.0 99.1
20.1 182.7

12
0.0 188.7
26.7 0.0
40.5 13.0
43.0 62.0
364.0 54.1
366.2 149.7
352.8 134.0
90.9 135.0
83.1 154.0
53.2 150.7
46.0 99.1
20.1 182.7

12
0.0 188.7
26.7 0.0
40.5 13.0
43.0 62.0
364.0 54.1
366.2 149.7
352.8 134.0
90.9 135.0
83.1 154.0
53.2 150.7
46.0 99.1
20.1 182.7

12
0.0 188.7
26.7 0.0
40.5 13.0
43.0 62.0
364.0 54.1
366.2 149.7
352.8 134.0
90.9 135.0
83.1 154.0
53.2 150.7
46.0 99.1
20.1 182.7

11
0.0 0.0
27.7 50.5
322.5 48.8
324.9 25.0
356.1 25.8
360.6 121.2
341.7 137.1
55.8 131.2
39.7 73.8
33.7 155.3
17.7 175.9

11
0.0 0.0
27.7 50.5
322.5 48.8
324.9 25.0
356.1 25.8
360.6 121.2
341.7 137.1
55.8 131.2
39.7 73.8
33.7 155.3
17.7 175.9

11
0.0 0.0
27.7 50.5
322.5 48.8
324.9 25.0
356.1 25.8
360.6 121.2
341.7 137.1
55.8 131.2
39.7 73.8
33.7 155.3
17.7 175.9

11
0.0 0.0
27.7 50.5
322.5 48.8
324.9 25.0
356.1 25.8
360.6 121.2
341.7 137.1
55.8 131.2
39.7 73.8
33.7 155.3
17.7 175.9

10
0.0 22.9
75.0 22.2
63.2 2.2
89.0 0.0
111.7 26.3
93.2 40.2
94.2 250.1
123.7 258.3
119.1 315.6
10.2 309.0

10
0.0 22.9
75.0 22.2
63.2 2.2
89.0 0.0
111.7 26.3
93.2 40.2
94.2 250.1
123.7 258.3
119.1 315.6
10.2 309.0

15
0.0 229.9
33.1 20.2
82.7 20.6
91.1 0.0
139.8 23.8
437.3 33.7
441.4 7.5
505.4 13.4
503.4 56.5
518.9 73.3
501.9 81.9
509.2 181.9
495.3 206.9
540.2 222.3
544.4 237.4

15
0.0 229.9
33.1 20.2
82.7 20.6
91.1 0.0
139.8 23.8
437.3 33.7
441.4 7.5
505.4 13.4
503.4 56.5
518.9 73.3
501.9 81.9
509.2 181.9
495.3 206.9
540.2 222.3
544.4 237.4

14
0.0 0.0
533.4 20.0
523.6 36.7
484.8 42.0
487.6 226.7
462.3 232.5
455.2 192.8
111.5 193.8
104.3 243.9
40.7 242.5
40.5 110.3
25.8 100.6
41.7 27.3
4.6 17.4

14
0.0 0.0
533.4 20.0
523.6 36.7
484.8 42.0
487.6 226.7
462.3 232.5
455.2 192.8
111.5 193.8
104.3 243.9
40.7 242.5
40.5 110.3
25.8 100.6
41.7 27.3
4.6 17.4

14
5.0 321.8
23.3 318.8
24.4 225.5
0.0 57.5
21.1 52.3
28.0 29.9
194.6 0.0
183.7 436.7
148.4 387.6
94.3 389.5
90.2 414.2
27.4 413.5
23.1 391.8
1.3 386.7

14
5.0 321.8
23.3 318.8
24.4 225.5
0.0 57.5
21.1 52.3
28.0 29.9
194.6 0.0
183.7 436.7
148.4 387.6
94.3 389.5
90.2 414.2
27.4 413.5
23.1 391.8
1.3 386.7

36
0.0 103.0
2.7 61.0
48.4 60.0
55.5 33.9
242.8 64.6
266.0 48.8
487.1 30.0
503.1 58.6
601.1 51.8
590.7 4.0
635.0 0.0
647.6 28.8
678.6 46.2
643.6 55.1
642.2 68.1
688.4 64.3
691.8 107.0
665.7 115.0
642.5 154.6
624.1 115.0
511.0 120.7
509.1 170.5
461.8 172.8
416.6 124.3
453.7 104.2
334.1 79.6
329.2 128.3
280.7 170.7
247.2 130.0
95.3 136.6
100.7 184.0
58.0 185.8
51.6 160.4
13.3 137.2
50.8 126.6
52.1 111.9

36
0.0 103.0
2.7 61.0
48.4 60.0
55.5 33.9
242.8 64.6
266.0 48.8
487.1 30.0
503.1 58.6
601.1 51.8
590.7 4.0
635.0 0.0
647.6 28.8
678.6 46.2
643.6 55.1
642.2 68.1
688.4 64.3
691.8 107.0
665.7 115.0
642.5 154.6
624.1 115.0
511.0 120.7
509.1 170.5
461.8 172.8
416.6 124.3
453.7 104.2
334.1 79.6
329.2 128.3
280.7 170.7
247.2 130.0
95.3 136.6
100.7 184.0
58.0 185.8
51.6 160.4
13.3 137.2
50.8 126.6
52.1 111.9

36
0.0 103.0
2.7 61.0
48.4 60.0
55.5 33.9
242.8 64.6
266.0 48.8
487.1 30.0
503.1 58.6
601.1 51.8
590.7 4.0
635.0 0.0
647.6 28.8
678.6 46.2
643.6 55.1
642.2 68.1
688.4 64.3
691.8 107.0
665.7 115.0
642.5 154.6
624.1 115.0
511.0 120.7
509.1 170.5
461.8 172.8
416.6 124.3
453.7 104.2
334.1 79.6
329.2 128.3
280.7 170.7
247.2 130.0
95.3 136.6
100.7 184.0
58.0 185.8
51.6 160.4
13.3 137.2
50.8 126.6
52.1 111.9

36
0.0 103.0
2.7 61.0
48.4 60.0
55.5 33.9
242.8 64.6
266.0 48.8
487.1 30.0
503.1 58.6
601.1 51.8
590.7 4.0
635.0 0.0
647.6 28.8
678.6 46.2
643.6 55.1
642.2 68.1
688.4 64.3
691.8 107.0
665.7 115.0
642.5 154.6
624.1 115.0
511.0 120.7
509.1 170.5
461.8 172.8
416.6 124.3
453.7 104.2
334.1 79.6
329.2 128.3
280.7 170.7
247.2 130.0
95.3 136.6
100.7 184.0
58.0 185.8
51.6 160.4
13.3 137.2
50.8 126.6
52.1 111.9

36
0.0 103.0
2.7 61.0
48.4 60.0
55.5 33.9
242.8 64.6
266.0 48.8
487.1 30.0
503.1 58.6
601.1 51.8
590.7 4.0
635.0 0.0
647.6 28.8
678.6 46.2
643.6 55.1
642.2 68.1
688.4 64.3
691.8 107.0
665.7 115.0
642.5 154.6
624.1 115.0
511.0 120.7
509.1 170.5
461.8 172.8
416.6 124.3
453.7 104.2
334.1 79.6
329.2 128.3
280.7 170.7
247.2 130.0
95.3 136.6
100.7 184.0
58.0 185.8
51.6 160.4
13.3 137.2
50.8 126.6
52.1 111.9

16
0.0 389.7
44.4 380.2
79.0 46.0
146.2 47.1
147.0 0.0
193.4 0.0
194.0 348.9
242.5 347.0
243.3 393.8
217.7 397.7
194.5 433.9
183.9 396.7
88.1 396.8
78.7 455.5
36.2 448.0
35.8 425.3

16
0.0 389.7
44.4 380.2
79.0 46.0
146.2 47.1
147.0 0.0
193.4 0.0
194.0 348.9
242.5 347.0
243.3 393.8
217.7 397.7
194.5 433.9
183.9 396.7
88.1 396.8
78.7 455.5
36.2 448.0
35.8 425.3

16
0.0 389.7
44.4 380.2
79.0 46.0
146.2 47.1
147.0 0.0
193.4 0.0
194.0 348.9
242.5 347.0
243.3 393.8
217.7 397.7
194.5 433.9
183.9 396.7
88.1 396.8
78.7 455.5
36.2 448.0
35.8 425.3

16
0.0 389.7
44.4 380.2
79.0 46.0
146.2 47.1
147.0 0.0
193.4 0.0
194.0 348.9
242.5 347.0
243.3 393.8
217.7 397.7
194.5 433.9
183.9 396.7
88.1 396.8
78.7 455.5
36.2 448.0
35.8 425.3

14
0.0 125.2
0.5 22.3
124.3 22.9
148.4 0.0
472.3 0.1
648.8 54.4
652.3 83.2
673.7 88.2
673.2 113.4
649.5 130.6
638.1 117.1
38.0 129.9
34.1 151.8
10.2 153.0

14
0.0 125.2
0.5 22.3
124.3 22.9
148.4 0.0
472.3 0.1
648.8 54.4
652.3 83.2
673.7 88.2
673.2 113.4
649.5 130.6
638.1 117.1
38.0 129.9
34.1 151.8
10.2 153.0

14
0.0 125.2
0.5 22.3
124.3 22.9
148.4 0.0
472.3 0.1
648.8 54.4
652.3 83.2
673.7 88.2
673.2 113.4
649.5 130.6
638.1 117.1
38.0 129.9
34.1 151.8
10.2 153.0

14
0.0 125.2
0.5 22.3
124.3 22.9
148.4 0.0
472.3 0.1
648.8 54.4
652.3 83.2
673.7 88.2
673.2 113.4
649.5 130.6
638.1 117.1
38.0 129.9
34.1 151.8
10.2 153.0

14
0.0 125.2
0.5 22.3
124.3 22.9
148.4 0.0
472.3 0.1
648.8 54.4
652.3 83.2
673.7 88.2
673.2 113.4
649.5 130.6
638.1 117.1
38.0 129.9
34.1 151.8
10.2 153.0

